docname,from,to,pre,keyword,post,pattern
doc_5174,146,146,er et land som skal gjennom en sv<c3><a6>r,omstilling,gjennom at vi skal skape et nytt n<c3><a6>ringsliv,omstilling*
doc_5174,614,614,vi har bare startet Det er en sv<c3><a6>r,omstilling,Norge skal gjennom Vi skal skape arbeidsplasser som,omstilling*
doc_5175,426,426,for mobiliteten og verdiskapingen s<c3><a6>rlig i distriktene Gr<c3><b8>nn,omstilling,av transportsektoren handler om <c3><a5> utvikle ny og,omstilling*
doc_5175,738,738,stadig raskere og at vi st<c3><a5>r foran store,omstillinger,i transportsektoren Det er en utfordring men samtidig,omstilling*
doc_5180,68,68,enda flere arbeidsplasser Vi m<c3><a5> satse mer p<c3><a5>,omstilling,i n<c3><a6>ringslivet <e2><80><93> inn i en gr<c3><b8>nn og,omstilling*
doc_5180,496,496,Det er alvorlig for skal Norge lykkes med,omstillingen,trenger vi flere arbeidsplasser ikke f<c3><a6>rre Industrien gir,omstilling*
doc_5184,106,106,<e2><80><93> derimot til regjeringen Saker som klima og,omstilling,med ny vekst krever politisk handlekraft Etter seks,omstilling*
doc_5184,127,127,ikke klimagassutslippene ned Etter seks <c3><a5>r med s<c3><a5>kalt,omstillingsfokus,fra regjeringens side omstilles ikke norsk <c3><b8>konomi Etter,omstilling*
doc_5184,346,346,produksjoner og flytende havvind I en situasjon der,omstilling,kreves mer enn noen gang er den norske,omstilling*
doc_5193,51,51,bekjempe klimakrisen m<c3><a5> vi igjennom en del n<c3><b8>dvendige,omstillinger,I H<c3><b8>yre vil vi omstille og forandre for,omstilling*
doc_5193,154,154,etablert endres i takt med utviklingen Endringer og,omstillinger,tar tid og et styringsdyktig parti m<c3><a5> t<c3><a5>le,omstilling*
doc_5193,167,167,styringsdyktig parti m<c3><a5> t<c3><a5>le <c3><a5> st<c3><a5> i vanskelige,omstillinger,uten <c3><a5> vingle n<c3><a5>r omstilling smerter Kommunereformen handler,omstilling*
doc_5193,172,172,st<c3><a5> i vanskelige omstillinger uten <c3><a5> vingle n<c3><a5>r,omstilling,smerter Kommunereformen handler ikke om <c3><a5> sentralisere makt,omstilling*
doc_5199,426,426,me ser verkar for eit betre klima og,omstilling,i n<c3><a6>ringslivet,omstilling*
doc_5204,180,180,vi skal stake ut veien for en rettferdig,omstilling,der folk kan f<c3><a5> nye jobber og kan,omstilling*
doc_5216,160,160,oljen og vi som politikere m<c3><a5> i en,omstilling,s<c3><b8>rge for at de arbeidsplassene ettersp<c3><b8>rres av noe,omstilling*
doc_5217,79,79,problematiske sider ved at det vil kreve store,omstillinger,<c3><a5> f<c3><a5> til <c3><a5> lykkes med <c3><a5> begrense,omstilling*
doc_5218,193,193,ta i bruk for <c3><a5> f<c3><a5> til en,omstilling,som ogs<c3><a5> kan bidra til veldig mye positivt,omstilling*
doc_5219,70,70,hvordan vi faktisk skal f<c3><a5> til denne enorme,omstillingen,i Norge hvordan vi skal sikre en b<c3><a6>rekraftig,omstilling*
doc_5219,141,141,et kutt p<c3><a5> pst vil det kreve enorme,omstillinger,Hvorfor sier de f.eks ikke at da skal,omstilling*
doc_5220,55,55,for <c3><a5> sikre at vi f<c3><a5>r til en,omstilling,som i hvert fall kan ta oss mer,omstilling*
doc_5220,145,145,vi er fortsatt n<c3><b8>dt til <c3><a5> sikre en,omstilling,av transportsektoren raskest mulig Da er det veldig,omstilling*
doc_5232,90,90,Norge <c2><bb> og det skulle visstnok bli en,omstilling,av norsk <c3><b8>konomi SSB-tallene dokumenterer at arven etter,omstilling*
doc_5233,120,120,til Hvis vi skal klare <c3><a5> gj<c3><b8>re den,omstillingen,handler det ikke om hvor mange kroner det,omstilling*
doc_5233,140,140,enkelte budsjett men om <c3><a5> investere for den,omstillingen,som er helt n<c3><b8>dvendig for <c3><a5> skape nye,omstilling*
doc_5246,141,141,har gjort P<c3><a5> sikt er det evnen til,omstilling,som avgj<c3><b8>r om vi lykkes med <c3><a5> skape,omstilling*
doc_5246,162,162,for fremtidige generasjoner for Norge kommer ikke unna,omstilling,Denne regjeringen har satt de strengeste norske m<c3><a5>lene,omstilling*
doc_5246,479,479,m<c3><a5> kvalifisere flere for jobbene Vi m<c3><a5> v<c3><a5>ge,omstilling,Vi m<c3><a5> sikre muligheter for alle La meg,omstilling*
doc_5246,673,673,og avgiftsendringer som styrker vekstevnen i <c3><b8>konomien letter,omstillingene,og skaper nye arbeidsplasser I perioden 2011<e2><80><93>2017 er,omstilling*
doc_5246,878,878,livet Og vi m<c3><a5> som jeg sa v<c3><a5>ge,omstilling,Det er ikke slik at samfunnet st<c3><a5>r stille,omstilling*
doc_5246,945,945,til tjenesteyting Klimaendringene gj<c3><b8>r at vi m<c3><a5> fortsette,omstillingen,til nye gr<c3><b8>nne arbeidsplasser og lavere utslipp Teknologiske,omstilling*
doc_5246,983,983,rekke andre omr<c3><a5>der skjer det endringer som krever,omstilling,for at vi skal klare <c3><a5> fortsette <c3><a5>,omstilling*
doc_5246,1014,1014,ikke klarer <c3><a5> omstille i tide I den,omstillingen,m<c3><a5> vi sikre muligheter for alle Vi m<c3><a5>,omstilling*
doc_5246,1025,1025,sikre muligheter for alle Vi m<c3><a5> anerkjenne at,omstilling,kan ramme mennesker Det kan skape usikkerhet for,omstilling*
doc_5246,1169,1169,i Norge v<c3><a6>rt gode til <c3><a5> f<c3><a5> til,omstilling,n<c3><a5>r det har v<c3><a6>rt n<c3><b8>dvendig Det er faktisk,omstilling*
doc_5246,1209,1209,muligheter for alle n<c3><a5>r vi jobber videre med,omstillingene,som skal til for <c3><a5> n<c3><a5> m<c3><a5>lene om,omstilling*
doc_5249,155,155,politikken p<c3><a5> den m<c3><a5>ten Norge st<c3><a5>r foran store,omstillinger,<e2><80><93> f<c3><a6>rre arbeidsf<c3><b8>re per pensjonist rask digitalisering migrasjon,omstilling*
doc_5251,32,32,av det viktigste vi gj<c3><b8>r er <c3><a5> sikre,omstillingsevne,holde orden i <c3><b8>konomien og legge til rette,omstilling*
doc_5253,120,120,Det satses milliarder p<c3><a5> rene hav havvind og,omstilling,i transportsektoren for <c3><a5> nevne noe Og selv,omstilling*
doc_5261,50,50,ti<c3><a5>ret vi g<c3><a5>r inn i med en enorm,omstilling,som f<c3><b8>lge av klimaendringer og automatisering for <c3><a5>,omstilling*
doc_5261,65,65,for <c3><a5> nevne noe En forutsetning for store,omstillinger,er at vi har tillit til hverandre at,omstilling*
doc_5263,352,352,gj<c3><b8>re at vi st<c3><a5>r godt rustet for videre,omstilling,det gr<c3><b8>nne skiftet og sikringen av b<c3><a6>rekraften i,omstilling*
doc_5264,411,411,n<c3><a6>ringer og som er med p<c3><a5> den n<c3><b8>dvendige,omstillingen,N<c3><a6>ringen bidrar med <c3><b8>konomi til <c3><a5> gjennomf<c3><b8>re de,omstilling*
doc_5266,389,389,styringsdyktig alternativ som kan sikre fortsatt <c3><b8>konomisk vekst,omstillingsevne,og b<c3><a6>rekraft for velferden i Norge,omstilling*
doc_5268,266,266,tiltak Nasjonalt m<c3><a5> vi klare <c3><a5> se den,omstillingen,vi er n<c3><b8>dt til <c3><a5> gj<c3><b8>re b<c3><a5>de i,omstilling*
doc_5269,458,458,med pekefingeren men legge til rette for den,omstillingen,som er n<c3><b8>dt til <c3><a5> komme i klimasammenheng,omstilling*
doc_5273,148,148,jo fortsatt en viktig kilde i den fornybare,omstillingen,vi st<c3><a5>r i Den reguleringskapasiteten vi har der,omstilling*
doc_5276,272,272,knyttet til <c3><a5> f<c3><a5> i gang en gr<c3><b8>nn,omstilling,knyttet til <c3><a5> utvikle en samfunnsplan <e2><80><93> til,omstilling*
doc_5277,69,69,flere fattige familier behov for nye tiltak og,omstilling,En av hovedutfordringene er <c3><a5> l<c3><b8>fte de fattigste,omstilling*
doc_5278,82,82,kan vi alts<c3><a5> ikke Vi st<c3><a5>r foran store,omstillinger,for dette samfunnet <e2><80><93> av hensyn til b<c3><a5>de,omstilling*
doc_5283,1618,1618,mangfoldig n<c3><a6>ringsliv <e2><80><93> flere ben <c3><a5> st<c3><a5> p<c3><a5>,Omstillingen,vil g<c3><a5> raskere og mer smertefritt jo bedre,omstilling*
doc_5289,82,82,land rundt oss og vise verden en gr<c3><b8>nn,omstilling,tuftet p<c3><a5> gr<c3><b8>nn vekst Vi kan ikke la,omstilling*
doc_5298,42,42,de unge med rette er ut<c3><a5>lmodige og mener,omstillinga,skjer for sakte Vi er stadig sv<c3><a6>rt oljeavhengige,omstilling*
doc_5301,173,173,frem og for at vi skal ha en,omstillingsdyktig,og vekstkraftig <c3><b8>konomi I seks <c3><a5>r har denne,omstilling*
doc_5301,192,192,en politikk som st<c3><b8>tter opp under konkurransekraft og,omstilling,Det har gitt resultater Sysselsettingen <c3><b8>ker kraftig Det,omstilling*
doc_5304,191,191,<c3><a5> utnytte naturressursene v<c3><a5>re men ogs<c3><a5> til kontinuerlig,omstilling,og til kunnskapsoverf<c3><b8>ring mellom n<c3><a6>ringer N<c3><a5>r jeg er,omstilling*
doc_5304,222,222,aller viktigste temaene alle snakker om klima og,omstillingen,til det gr<c3><b8>nne samfunnet Utslipp av klimagasser fra,omstilling*
doc_5307,140,140,l<c3><a5>gutsleppsteknologi og slike l<c3><b8>ysingar er essensielle for vidare,omstilling,til eit l<c3><a5>gutsleppssamfunn Representanten N<c3><a6>vra har stilt sp<c3><b8>rsm<c3><a5>l,omstilling*
doc_5311,123,123,og lavutslippsferger Slike l<c3><b8>sninger er helt essensielle for,omstillingen,til et lavutslippssamfunn Klimautfordringen er global og kan,omstilling*
doc_5312,27,27,Det gr<c3><b8>nne skiftet i Norge fordrer tidenes st<c3><b8>rste,omstilling,av kompetanse Fremtidens kompetanse m<c3><a5> handle om hvordan,omstilling*
doc_5312,69,69,til rette for at vi f<c3><a5>r til den,omstillingen,i Norge som er n<c3><b8>dvendig <c2><bb>,omstilling*
doc_5332,33,33,helt systematisk gjennom de siste seks <c3><a5>rene styrke,omstillingsevnen,i n<c3><a6>ringslivet og i <c3><b8>konomien v<c3><a5>r for <c3><a5>,omstilling*
doc_5332,160,160,Nettopp derfor m<c3><a5> vi ogs<c3><a5> st<c3><b8>tte opp under,omstilling,gjennom de virkemidlene vi tar i bruk i,omstilling*
doc_5333,90,90,<c3><a5> kutte utslipp overalt hvor de finnes Denne,omstillingen,m<c3><a5> selvf<c3><b8>lgelig ogs<c3><a5> gjelde de tingene vi lager,omstilling*
doc_5347,72,72,midler for forskningen er ogs<c3><a5> med p<c3><a5> den,omstillingen,og bidrar til at vi drar landet v<c3><a5>rt,omstilling*
doc_5354,241,241,giftfri og sirkul<c3><a6>r <c3><b8>konomi for <c3><a5> fremme gr<c3><b8>nn,omstilling,som et positivt bidrag <e2><80><93> likeledes satsingen p<c3><a5>,omstilling*
doc_5355,492,492,p<c3><a5> gang som kan brukes i den gr<c3><b8>nne,omstillingen,Det m<c3><a5> vi vite <c3><a5> utnytte til felles,omstilling*
doc_5355,650,650,m<c3><a5> til for <c3><a5> bidra i den gr<c3><b8>nne,omstillingen,videre,omstilling*
doc_5364,57,57,for <c3><a5> investere i gr<c3><b8>nne muligheter og gr<c3><b8>nn,omstilling,og ogs<c3><a5> i klima Regjeringene og Ministerr<c3><a5>det har,omstilling*
doc_5366,22,22,noen gang med <c3><a5> legge til rette for,omstilling,av norsk n<c3><a6>ringsliv <e2><80><93> kutte i klimagassutslippene og,omstilling*
doc_5366,52,52,mer enn noen gang trenger virkemidler som sikrer,omstillingskraft,ser vi at det motsatte skjer Vi opplever,omstilling*
doc_5366,72,72,en n<c3><a6>ringsminister som tappes for virkemidler og en,omstillingskraft,som gradvis svekkes Det m<c3><a5> etter v<c3><a5>r mening,omstilling*
doc_5366,155,155,landet men svekker satsingen p<c3><a5> n<c3><a6>ringsklyngene som viktige,omstillingsmotorer,rundt omkring i landet Det snakkes om <c3><a5>,omstilling*
doc_5366,232,232,en nettopp skal bidra til klimavennlig vekst og,omstilling,,omstilling*
doc_5368,205,205,og industri at det ikkje skjer noka reell,omstilling,Det er i ferd med <c3><a5> breie seg,omstilling*
doc_5369,109,109,sine med pst siden De forteller om kontinuerlig,omstilling,De forteller om hvordan det er engasjement n<c3><a5>,omstilling*
doc_5375,58,58,teknologi for norsk leverand<c3><b8>rindustri og norsk n<c3><a6>ringsliv i,omstilling,det vil v<c3><a6>re selve grunnlaget for den industrielle,omstilling*
doc_5377,112,112,lenge og som skal danne grunnlag for utvikling,omstilling,og utslippsreduksjoner Som Bondelaget skrev i sin h<c3><b8>ringsuttalelse,omstilling*
doc_5378,22,22,at hvis det er noen som har vist,omstilling,n<c3><a5>r det kommer til det gr<c3><b8>nne skiftet de,omstilling*
doc_5379,19,19,sier om at norsk landbruk har vist stor,omstillingsevne,og vilje De kan ogs<c3><a5> vise til gode,omstilling*
doc_5379,34,34,til gode resultater men det m<c3><a5> likevel betydelig,omstilling,til for <c3><a5> f<c3><a5> klimagassutslippene ned i norsk,omstilling*
doc_5379,82,82,at landbruket med st<c3><b8>rre kraft kan foreta de,omstillingene,som er helt n<c3><b8>dvendige for <c3><a5> f<c3><a5> utslippene,omstilling*
doc_5381,15,15,er skogen og skogindustrien ein viktig del av,omstillinga,av norsk n<c3><a6>ringsliv Me har ein fantastisk skogsressurs,omstilling*
doc_5381,35,35,produserast ei rekkje ulike varer Dette er god,omstillingspolitikk,det er god verdiskapingspolitikk og det er ikkje,omstilling*
doc_5384,151,151,olje og gassn<c3><a6>ringen m<c3><a5> gjennom en stor omfattende,omstilling,<e2><80><93> de skal ogs<c3><a5> v<c3><a6>re en del av,omstilling*
doc_5390,14,14,g<c3><a5>r ogs<c3><a5> til n<c3><a6>ringsministeren fordi det handler om,omstilling,til det gr<c3><b8>nne skiftet Vi ser p<c3><a5> veldig,omstilling*
doc_5399,4639,4639,om <c3><b8>kt finansiering for <c3><a5> sikre en rettferdig,omstilling,fra de sentraleuropeiske landene mens andre land l<c3><b8>fter,omstilling*
doc_5399,4660,4660,fra IPCC som viser at det haster med,omstilling,for <c3><a5> unng<c3><a5> at den globale oppvarmingen overstiger,omstilling*
doc_5403,70,70,n<c3><a5> inng<c3><a5>r med EU bli en sovepute i,omstillingen,av Norge Den m<c3><a5> ikke bli <e2><80><93> som,omstilling*
doc_5405,101,101,handelskonfliktar <e2><80><93> ja faktisk handelskrig og store <c3><b8>konomiske,omstillingar,<e2><80><93> er E<c3><98>S-avtalen viktigare enn nokosinne Utanriksministeren gjorde,omstilling*
doc_5408,22,22,innovasjon som er en del av fundamentet for,omstilling,og for nye b<c3><a6>rekraftige arbeidsplasser i Norge E<c3><98>S-avtalen,omstilling*
doc_5409,362,362,<c3><a5> gj<c3><b8>re det ul<c3><b8>nnsomt <c3><a5> fortsette som f<c3><b8>r,Omstillingen,er allerede i gang og vi m<c3><a5> ha,omstilling*
doc_5449,150,150,tid Vi kan ikke utsette den helt n<c3><b8>dvendige,omstillingen,lenger og jeg er enig med saksordf<c3><b8>reren i,omstilling*
doc_5464,20,20,f<c3><a5> ned utslipp og skape nye jobber m<c3><a5>,omstillingen,v<c3><a6>re rettferdig Politikken vi velger m<c3><a5> v<c3><a6>re m<c3><a5>lrettet,omstilling*
doc_5464,65,65,med og de med mest bidrar mest til,omstillingen,Fra skal det ikke omsettes nye bensin og,omstilling*
doc_5464,234,234,p<c3><a5> den momsen kan vi da bruke til,omstillingen,bl.a til <c3><a5> bygge ladestasjoner rundt om i,omstilling*
doc_5464,265,265,Det mener jeg er et eksempel p<c3><a5> rettferdig,omstilling,Partilederen i Venstre kaller dette for et uttrykk,omstilling*
doc_5465,129,129,ta ned forbruket og gi et bidrag til,omstillingen,er det de som har hus de som,omstilling*
doc_5470,106,106,gj<c3><b8>re med det Jo det er ved rettferdig,omstilling,det er ved omfordeling Da kan vi bl.a,omstilling*
doc_5470,196,196,<c3><a5> vise folk at det er en rettferdig,omstilling,vi her er i ferd med,omstilling*
doc_5471,18,18,det er viktig at vi har en rettferdig,omstilling,men det aller viktigste er faktisk at vi,omstilling*
doc_5472,123,123,nordmenn virkelig fryktet Jeg frykter at i den,omstillingen,vi skal gjennom n<c3><a5>r det gjelder klima gjelder,omstilling*
doc_5476,107,107,blir h<c3><b8>yere Det g<c3><a5>r tilbake til den gr<c3><b8>nne,omstillingen,vi har i verden en omstilling som gj<c3><b8>r,omstilling*
doc_5476,113,113,den gr<c3><b8>nne omstillingen vi har i verden en,omstilling,som gj<c3><b8>r at CO prisen n<c3><a5> reflekteres i,omstilling*
doc_5510,348,348,situasjon som krever radikale grep og en full,omstilling,av alt egentlig M<c3><a5>ten vi har holdt p<c3><a5>,omstilling*
doc_5511,247,247,p<c3><a5> tvers av landegrenser og kraftige utslippsreduksjoner og,omstilling,i alle land inkludert Norge Derfor fokuserer denne,omstilling*
doc_5511,356,356,gikk de norske utslippene ned Men tempoet i,omstillingen,m<c3><a5> opp Derfor vil regjeringen melde inn et,omstilling*
doc_5549,184,184,bedre helsetjenester og flere arbeidsplasser skatteinntekter og n<c3><b8>dvendig,omstilling,Men sp<c3><b8>rsm<c3><a5>let er ikke bare hva vi skal,omstilling*
doc_5574,437,437,vi kommer til <c3><a5> st<c3><a5> overfor store n<c3><b8>dvendige,omstillinger,vekk fra olje og gassavhengighet og bygge ny,omstilling*
doc_5575,45,45,n<c3><b8>dvendig <c3><a5> sikre et markedsregelverk som underbygger den,omstillingen,som er n<c3><b8>dvendig for <c3><a5> n<c3><a5> klimam<c3><a5>lene En,omstilling*
doc_5591,123,123,mer om behovet for en sv<c3><a6>rt mye raskere,omstilling,til et samfunn som er mer klimavennlig har,omstilling*
doc_5591,198,198,<c3><a5> skape nye arbeidsplasser ny verdiskaping rettferdighet i,omstilling,og god fordelingspolitikk <e2><80><93> for vi redder ikke,omstilling*
doc_5591,223,223,For <c3><a5> f<c3><a5> til en klimapolitikk og en,omstilling,som virker m<c3><a5> vi ogs<c3><a5> gi gode svar,omstilling*
doc_5591,527,527,i dette Vi har mange forslag knyttet til,omstilling,av industrien gjennom bransjeavtaler og et n<c3><a6>rt samarbeid,omstilling*
doc_5592,370,370,som b<c3><a5>de bidrar til og stiller krav til,omstilling,Vi <c3><b8>ker CO avgiften og vi bevilger rekordmye,omstilling*
doc_5592,441,441,og fornyelse i n<c3><a6>rkystfl<c3><a5>ten Vi forsterker satsingen p<c3><a5>,omstilling,av n<c3><a6>ringstransporten ved <c3><a5> styrke Nullutslippsfondet og vi,omstilling*
doc_5592,658,658,tillegg til at vi bidrar til den n<c3><b8>dvendige,omstillingen,som Norge m<c3><a5> gjennom dersom vi skal klare,omstilling*
doc_5594,225,225,av politikken kommer til <c3><a5> v<c3><a6>re en krevende,omstilling,av det norske samfunnet Norge m<c3><a5> som kapitalsterk,omstilling*
doc_5594,406,406,styrker ogs<c3><a5> arbeidet for <c3><a5> f<c3><a5> fart p<c3><a5>,omstilling,av n<c3><a6>ringstransporten gjennom et CO fond Det vil,omstilling*
doc_5595,211,211,fra I SVs forslag til budsjett starter vi,omstillingen,Norge m<c3><a5> gjennom Vi gj<c3><b8>r forurensning dyrere samtidig,omstilling*
doc_5595,267,267,<c3><a5> leve milj<c3><b8>vennlig som hjelper industrien med den,omstillingen,vi m<c3><a5> gjennom og som gj<c3><b8>r oss mindre,omstilling*
doc_5598,160,160,tryggere Norge som setter fart p<c3><a5> den gr<c3><b8>nne,omstillingen,og bidrar til reduserte utslipp og nye gr<c3><b8>nne,omstilling*
doc_5598,344,344,mer enn elektriske varebiler Kunnskap er avgj<c3><b8>rende for,omstilling,teknologiutvikling og en vellykket klimatilpasning Vi styrker derfor,omstilling*
doc_5598,451,451,offensiv politikk for <c3><a5> bidra til en gr<c3><b8>nn,omstilling,av norsk <c3><b8>konomi der vi ogs<c3><a5> tar vare,omstilling*
doc_5604,257,257,har skjedd som et resultat av bedriftenes kontinuerlige,omstillingsevne,men ogs<c3><a5> som f<c3><b8>lge av at vi har,omstilling*
doc_5604,298,298,og n<c3><a5> ogs<c3><a5> med hurtigb<c3><a5>tene Norge har sterke,omstillingsdyktige,fagmilj<c3><b8> innen mange omr<c3><a5>der men spesielt innen maritim,omstilling*
doc_5604,322,322,ogs<c3><a5> leverand<c3><b8>rindustrien og kraftforedlende prosessindustri Men nesten all,omstilling,er avhengig av at vi har nok kraft,omstilling*
doc_5613,25,25,som virkelig har muligheter til <c3><a5> gjennomf<c3><b8>re en,omstilling,fra fossile l<c3><b8>sninger til fornybare l<c3><b8>sninger er det,omstilling*
