docname,from,to,pre,keyword,post,pattern
doc_13904,182,182,Den energimengden trenger norsk industri <c3><a5> erstatte med,fornybare,kilder eller gjennom karbonfangst og lagring Dette er,fornybar*
doc_13904,221,221,s<c3><b8>rge for at vi klarer <c3><a5> produsere mer,fornybar,energi i tiden framover er et vesentlig anliggende,fornybar*
doc_13904,290,290,gj<c3><b8>r at man ikke f<c3><a5>r investeringer i ny,fornybar,energiproduksjon Da kan en godt v<c3><a6>re mot b<c3><a5>de,fornybar*
doc_13906,274,274,av grunnlaget for det vil v<c3><a6>re tilgang p<c3><a5>,fornybar,energi i tilstrekkelige mengder Vi vet at effektforbruket,fornybar*
doc_13906,307,307,handler om <c3><a5> veksle inn fossil energibruk med,fornybar,energibruk Det er et vesentlig poeng N<c3><a5>r industrien,fornybar*
doc_13908,48,48,like godt som meg at vi trenger mer,fornybar,kraft i tiden framover for kraftforbruket kommer til,fornybar*
doc_13909,35,35,Vi har mistet konkurransefortrinnet i S<c3><b8>r-Norge med billig,fornybar,vannkraft n<c3><a5>r det er europeiske priser gasspriser eller,fornybar*
doc_13910,176,176,m<c3><a5> vi langsiktig bygge mer kraft og mer,fornybar,energi i Norge og et bedre nett s<c3><a5>,fornybar*
doc_13914,618,618,trenering med hensyn til <c3><a5> gjennomf<c3><b8>re de siste,fornybardirektivene,i norsk rett Vi mener at den implementeringen,fornybar*
doc_13920,266,266,ekspertutvalgets anbefaling f<c3><b8>lges opp Fiskeriene v<c3><a5>re er en,fornybar,ressurs dersom de forvaltes p<c3><a5> en god m<c3><a5>te,fornybar*
doc_13938,772,772,dette er menneskeskapte utfordringer Heldigvis er politikk en,fornybar,ressurs og neste <c3><a5>r er det valg Jeg,fornybar*
doc_13942,389,389,omstille landet v<c3><a5>rt fr<c3><a5> fortidas olje<c3><b8>konomi til framtidas,fornybare,sirkul<c3><a6>re og gr<c3><b8>ne <c3><b8>konomi Gr<c3><b8>n omstilling handlar om,fornybar*
doc_13956,168,168,mitt innlegg tidligere i dag er politikk en,fornybar,ressurs Snart er det valg og dere vet,fornybar*
doc_13967,141,141,humanit<c3><a6>re krise i Sudan og om investeringer i,fornybar,energi som gir lys i husene i utviklingsland,fornybar*
doc_13971,214,214,n<c3><a5> Svalbard som et testomr<c3><a5>de for innfasing av,fornybar,ikke-regulerbar kraft i kombinasjon med importert diesel Resultatet,fornybar*
doc_13977,39,39,er det viktig med den nye garantiordningen for,fornybar,energi som skal utl<c3><b8>se st<c3><b8>rre gr<c3><b8>nne investeringer Det,fornybar*
doc_13977,128,128,p<c3><a5> den globale energiomstillingen gjennom <c3><a5> investere i,fornybar,energi i utviklingsland med store utslipp fra kullkraft,fornybar*
doc_13980,135,135,H<c3><b8>yre og Fremskrittspartiet i regjering stoppet utbyggingen av,fornybar,kraft og nettinvesteringene nesten helt opp Da denne,fornybar*
doc_13986,72,72,er for at vi ogs<c3><a5> trenger <c3><a5> ha,fornybardirektivet,energieffektiviseringsdirektivet bygningsenergidirektivet Klar for 55-pakken og REPowerEU Dette,fornybar*
doc_14002,290,290,forsking og innovasjon raskare dekarbonisering raskare utbygging av,fornybar,energi og utbygging av energiinfrastruktur <e2><80><93> ikkje eitt,fornybar*
doc_14002,430,430,i skatte og avgiftspolitikken gjennom meir utbygging av,fornybar,energi og nett og gjennom ei opptrapping som,fornybar*
doc_14005,143,143,som Europa n<c3><a5> bygger ut Det gjelder b<c3><a5>de,fornybardirektivet,energieffektiviseringsdirektivet og mange andre Helt til slutt Hvis,fornybar*
doc_14006,313,313,dette Den samlede omsetningen i leverand<c3><b8>rn<c3><a6>ringene til petroleum,fornybar,energi hydrogen og CCS var p<c3><a5> totalt mrd,fornybar*
doc_14023,76,76,oss at olje og gass ikke er en,fornybar,ressurs men vil ta slutt og da <c3><b8>nsker,fornybar*
doc_14026,48,48,innenfor E<c3><98>S-avtalen om at vi skal innf<c3><b8>re b<c3><a5>de,fornybardirektivet,energieffektiviseringsdirektivet og andre direktiv som n<c3><a5> st<c3><a5>r i,fornybar*
doc_14028,62,62,fordi det selvf<c3><b8>lgelig vil v<c3><a6>re ulike priser Og,fornybar,energi <e2><80><93> det m<c3><a5> ogs<c3><a5> Fremskrittspartiet ta inn,fornybar*
doc_14029,9,9,Kjell Ingolf Ropstad KrF De ulike direktivene b<c3><a5>de,fornybardirektivet,og energieffektiviseringsdirektivet inneholder mye bra Det at vi,fornybar*
doc_14029,22,22,bra Det at vi skal bygge ut mer,fornybar,energi synes jeg er bra og det b<c3><b8>r,fornybar*
doc_14034,206,206,omstille norsk olje og gassektor til <c3><a5> levere,fornybar,energi raskest mulig ikke olje og gass,fornybar*
doc_14035,31,31,har i dag for <c3><a5> balansere den nye,fornybare,produksjonen fra sol og vind Det er helt,fornybar*
doc_14036,77,77,diskusjonen er at det <c3><a5> implementere s<c3><a5>pass mye,fornybar,energi medf<c3><b8>rer <c3><b8>kte systemkostnader Det m<c3><a5>tte jeg tvinge,fornybar*
doc_14060,127,127,norske myndigheter <c3><a5> nedprioritere naturen til fordel for,fornybar,kraftproduksjon kraftledninger osv Hvis prinsipp C f<c3><a5>r flertall,fornybar*
doc_14061,227,227,om eller det er andre st<c3><b8>rre prosjekter med,fornybar,energi det er snakk om Dette handler ikke,fornybar*
doc_14063,346,346,gode prosesser samtidig som de <c3><b8>nsker <c3><a5> innf<c3><b8>re,fornybardirektivet,som setter krav til raskere konsesjonsbehandling Det vil,fornybar*
doc_14064,13,13,ble det mye <c3><a5> si p<c3><a5> ett minutt,Fornybardirektivet,og andre direktiver styrker rettighetene ogs<c3><a5> for nordmenn,fornybar*
doc_14066,219,219,v<c3><a6>rt grunnlag for <c3><a5> gi st<c3><b8>tte i prosessene,Fornybardirektivet,hadde jeg ogs<c3><a5> lyst til <c3><a5> nevne <e2><80><93>,fornybar*
doc_14066,236,236,representanten Ola Elvestuen var s<c3><a5> vidt innom det,Fornybardirektivet,pr<c3><b8>ver nettopp <c3><a5> rydde i dette og vil,fornybar*
doc_14066,305,305,jeg er en god grunn til <c3><a5> innarbeide,fornybardirektivet,i norsk lov nemlig at man vil f<c3><a5>,fornybar*
doc_14068,48,48,n<c3><a5>r det gjelder vannkraftutbygginger og andre utbygginger av,fornybar,energi alts<c3><a5> vindkraft solenergi og annet Dette er,fornybar*
doc_14093,42,42,det denne regjeringen har jobbet med <e2><80><93> mer,fornybar,kraft og raskere <c3><a5> f<c3><a5> nytt str<c3><b8>mnett fram,fornybar*
doc_14093,109,109,at det ogs<c3><a5> ligger et potensial for mer,fornybar,kraft i vernede vassdrag Regjeringen har jo v<c3><a6>rt,fornybar*
doc_14093,201,201,som sikrer at balansen mellom behovet for mer,fornybar,kraft og det <c3><a5> ta vare p<c3><a5> naturen,fornybar*
doc_14098,20,20,til h<c3><b8>ystbydende om at bedriften <c2><ab> bruker <c2><bb>,fornybar,str<c3><b8>m Garantiene selges gjerne ut av landet og,fornybar*
doc_14098,69,69,at ordningen skal avskaffes Hvorfor behandler regjeringen likevel,fornybardirektivet,som vil formalisere opprinnelsesgarantiordningen <c2><bb>,fornybar*
doc_14099,6,6,Statsr<c3><a5>d Terje Aasland Tilgang til,fornybar,kraft skal fortsatt v<c3><a6>re et konkurransefortrinn for norsk,fornybar*
doc_14099,149,149,er ikke en ny ordning som innf<c3><b8>res med,fornybardirektivet,fra Det som er nytt i direktivet fra,fornybar*
doc_14099,179,179,er i dag kan ikke norske produsenter av,fornybar,bioenergi dokumentere at det de selger er fornybart,fornybar*
doc_14099,187,187,fornybar bioenergi dokumentere at det de selger er,fornybart,i EUs indre marked Dette er en ulempe,fornybar*
doc_14099,208,208,forbrukere av norsk bioenergi Om vi ikke innf<c3><b8>rer,fornybardirektivet,fra vil vi bli sittende igjen med alle,fornybar*
doc_14104,75,75,<e2><80><93> at det kommer innsigelser som illustrerer at,fornybar,kraft med stor samfunnsnytte ikke prioriteres h<c3><b8>yt nok,fornybar*
doc_14104,96,96,i naturmeldingen som tydelig prioriterer opp hensynet til,fornybar,kraft i arealsaker men ser ikke at regjeringen,fornybar*
doc_14104,124,124,tydelige politiske f<c3><b8>ringer om at vi trenger mer,fornybar,kraft og at det m<c3><a5> prioriteres relativt h<c3><b8>yt,fornybar*
doc_14105,104,104,er at sp<c3><b8>rsm<c3><a5>let her er balansen mellom mer,fornybar,kraft og bedre effektutnyttelse av kraftsystemet v<c3><a5>rt og,fornybar*
doc_14109,45,45,Jonas Gahr St<c3><b8>re Aasland har lenge visst at,fornybardirektivet,fra formaliserer ordningen Han fremmet faktisk et eget,fornybar*
doc_14109,63,63,i som advarte mot denne konsekvensen av nettopp,fornybardirektivet,Dette var alts<c3><a5> godt kjent da Hurdalsplattformen ble,fornybar*
doc_14109,92,92,at Norge ikke har f<c3><a5>tt noen unntak fra,fornybardirektivet,men m<c3><a5> ta direktivet som det er hvor,fornybar*
doc_14110,34,34,Det f<c3><b8>rste er <c3><a5> f<c3><a5> bygd ut mer,fornybar,energi og der vil kanskje spesielt vindkraft p<c3><a5>,fornybar*
doc_14110,91,91,at man ikke f<c3><a5>r godkjentstempel for <c3><a5> bruke,fornybar,energi jobber vi som sagt med en l<c3><b8>sning,fornybar*
doc_14110,127,127,at vi kan sikre norsk industris konkurransekraft med,fornybar,gr<c3><b8>nn energi som utgangspunkt,fornybar*
doc_14111,51,51,kj<c3><b8>pe papirgarantier som liksom beviser at de bruker,fornybar,energi noe som beviselig ikke er sant For,fornybar*
doc_14111,110,110,best<c3><a5>r av ned mot s<c3><a5> lite som pst,fornybarandel,selv om energien i Norge i realiteten er,fornybar*
doc_14111,122,122,i Norge i realiteten er opp mot pst,fornybar,Er det riktig forst<c3><a5>tt at Aasland i er,fornybar*
doc_14112,45,45,med den kvaliteten dvs <c3><a5> ha tilgang p<c3><a5>,fornybar,energi som innsatsfaktor i industriproduksjonen har v<c3><a6>rt helt,fornybar*
doc_14113,98,98,forrang foran naturen S<c3><a6>rlig den biten om at,fornybar,kraft skal ha forrang minner mistenkelig om s<c3><a6>rlig,fornybar*
doc_14113,112,112,mistenkelig om s<c3><a6>rlig det siste direktivet varianten av,fornybardirektivet,som inneholder lignende formuleringer og som er noe,fornybar*
doc_14115,641,641,automatisk nei til <c3><a5> prioritere areal til mer,fornybar,kraft Partiene som mener at flere m<c3><a5> f<c3><a5>,fornybar*
doc_14116,95,95,sett p<c3><a5> natur i Norge som en evig,fornybar,ressurs men vi vet veldig godt at n<c3><a5>r,fornybar*
doc_14118,449,449,diskusjonene i den p<c3><a5>g<c3><a5>ende regjeringskrisen handler jo om,fornybardirektivet,og den siste varianten av fornybardirektivet <e2><80><93> som,fornybar*
doc_14118,455,455,jo om fornybardirektivet og den siste varianten av,fornybardirektivet,<e2><80><93> som angivelig b<c3><a5>de Senterpartiet og Fremskrittspartiet er,fornybar*
doc_14118,470,470,Fremskrittspartiet er imot <e2><80><93> handler om <c3><a5> gi,fornybar,energiutbygging forrang ogs<c3><a5> for naturen Det er like,fornybar*
doc_14119,425,425,kommer man med dette nye prinsippet om at,fornybar,energi kraftlinjer forsvar og digital infrastruktur skal tydelig,fornybar*
doc_14119,491,491,gjort f<c3><b8>r Vi er for <c3><a5> bygge ny,fornybar,energi men vi skal ikke gj<c3><b8>re det der,fornybar*
doc_14125,87,87,som inneholder et nytt forvaltningsprinsipp om at nettopp,fornybar,kraft og kraftlinjer kan trumfe naturhensyn Det skremmer,fornybar*
doc_14127,106,106,mener det er helt naturlig <c3><a5> sette opp,fornybar,kraft mot f.eks hytteutbygging i et s<c3><a5>nt perspektiv,fornybar*
doc_14128,105,105,ogs<c3><a5> opp utbyggingsplaner enten det er snakk om,fornybar,energi eller de andre omr<c3><a5>dene istedenfor <c3><a5> balansere,fornybar*
doc_14134,1259,1259,legge til rette for raskere utbygging av mer,fornybar,kraft basert p<c3><a5> energi fra vann vind og,fornybar*
doc_14136,722,722,og slett litt mindre ressurser Vi m<c3><a5> videreutvikle,fornybare,energil<c3><b8>sninger og mer effektive medisiner og nye hjelpemidler,fornybar*
doc_14137,585,585,og befolkning har hatt med rimelig str<c3><b8>m fra,fornybar,vannkraft Jeg h<c3><b8>rte i replikkordskiftet at representanten Solberg,fornybar*
doc_14171,65,65,i land med er <c3><a5> skaffe nok ny,fornybar,kraft innen Dersom en ikke gj<c3><b8>r det mener,fornybar*
doc_14172,113,113,der vi tar vare p<c3><a5> det konkurransefortrinnet v<c3><a5>r,fornybare,energi har v<c3><a6>rt og b<c3><b8>r v<c3><a6>re ogs<c3><a5> i,fornybar*
doc_14182,36,36,ogs<c3><a5> muligheten til <c3><a5> gj<c3><b8>re n<c3><a5>r det gjelder,fornybar,energi men p<c3><a5> en m<c3><a5>te som tar vare,fornybar*
doc_14184,87,87,mer robusthet i kraftmarkedet v<c3><a5>rt mer energi mer,fornybar,energi og <c3><a5> f<c3><a5> ned utslipp Det er,fornybar*
doc_14189,203,203,med den energiomstillingen vi m<c3><a5> igjennom med mer,fornybar,kraft ny industri som klarer <c3><a5> bidra til,fornybar*
doc_14200,174,174,naturmeldingen der det innf<c3><b8>res et forvaltningsprinsipp om at,fornybar,kraftproduksjon skal f<c3><a5> prioritet mener vi i R<c3><b8>dt,fornybar*
doc_14206,166,166,I tillegg til <c3><a5> v<c3><a6>re b<c3><a5>de milj<c3><b8>vennlig og,fornybart,kan vannkraftverk med vannmagasiner bidra til at vi,fornybar*
doc_14207,240,240,Det er en grunn til at det er,Fornybar,Norge og kraftbransjen som er positiv til dette,fornybar*
doc_14208,74,74,Norge er et land med rikelig tilgang p<c3><a5>,fornybar,energi men str<c3><b8>mnettet er en flaskehals N<c3><a5>r vi,fornybar*
doc_14208,343,343,med tanke p<c3><a5> hva vi skal bruke den,fornybare,kraften til og hvilke nett vi skal bygge,fornybar*
doc_14213,15,15,f<c3><b8>lgende i m<c3><b8>tet i Europautvalget januar <c2><ab> I,fornybardirektivet,har vi jobbet mye med <c3><a5> s<c3><b8>rge for,fornybar*
doc_14214,56,56,fram en sak for Stortinget om <c3><a5> innlemme,fornybardirektivet,fra i E<c3><98>S-avtalen Innholdet i saken vil p<c3><a5>,fornybar*
doc_14217,35,35,nye forslag til partiprogram at vi skal ha,fornybar,energi som et konkurransefortrinn for norsk n<c3><a6>ringsliv og,fornybar*
doc_14218,81,81,er veldig opptatt av at vi skal ha,fornybar,energi som en konkurransekraft i Norge Det betyr,fornybar*
doc_14219,75,75,Arbeiderparti-regjeringen har et veldig tydelig m<c3><a5>l om at,fornybar,energi skal v<c3><a6>re en konkurransefordel for norsk industri,fornybar*
doc_14220,59,59,norske politiske m<c3><a5>lsettinger for b<c3><a5>de tilgangen p<c3><a5> mer,fornybar,energi det <c3><a5> bygge ut mer fornybar energi,fornybar*
doc_14220,66,66,mer fornybar energi det <c3><a5> bygge ut mer,fornybar,energi raskere og det <c3><a5> gjennomf<c3><b8>re mer energieffektive,fornybar*
doc_14221,117,117,for da blir det ikke investert i mer,fornybar,energi Er det noen som virkelig trenger mer,fornybar*
doc_14221,126,126,energi Er det noen som virkelig trenger mer,fornybar,energi er det industrien v<c3><a5>r med hensyn til,fornybar*
doc_14221,142,142,til b<c3><a5>de <c3><a5> veksle inn fossil energibruk med,fornybar,energibruk og det <c3><a5> s<c3><b8>rge for at man,fornybar*
doc_14223,144,144,tid hvis vi ikke f<c3><a5>r bygd ut mer,fornybar,energi <e2><80><93> vil prisene stige Det er det,fornybar*
doc_14225,152,152,Det betyr at vi m<c3><a5> bygge ut mer,fornybar,energi og s<c3><b8>rge for et energioverskudd som gj<c3><b8>r,fornybar*
doc_14226,36,36,tar sikte p<c3><a5> <c3><a5> behandle de tre direktivene,fornybardirektivet,energieffektiviseringsdirektivet og bygningsenergidirektivet fra,fornybar*
doc_14227,36,36,i tiden framover Det ene handler om mer,fornybar,energiproduksjon som representanten for s<c3><a5> vidt er veldig,fornybar*
doc_14228,18,18,av at denne representanten alts<c3><a5> undertegnede er imot,fornybar,energi f<c3><b8>lger han dessverre ikke s<c3><a5> godt med,fornybar*
doc_14229,19,19,representanten snakke om at Fremskrittspartiet er for mer,fornybar,energi De er imot landvind som industrien er,fornybar*
doc_14238,13,13,utanriksministeren var i Europautvalet orienterte han ikkje om,fornybardirektivet,for det stod ikkje p<c3><a5> dagsordenen men han,fornybar*
doc_14239,76,76,vil sj<c3><a5> p<c3><a5> korleis ein kan vidaref<c3><b8>re I,fornybardirektivet,seier ein at ein ikkje berre skal oppretthalde,fornybar*
doc_14240,127,127,kan f<c3><a5> en bekreftelse p<c3><a5> at de bruker,fornybar,energi som innsatsfaktor Det jobber vi med n<c3><a5>,fornybar*
doc_14242,26,26,til rette for at de kan <c3><b8>ke sin,fornybare,energiproduksjon hvordan de kan f<c3><a5> bukt med de,fornybar*
doc_14242,129,129,oss er <c3><a5> legge til rette for mer,fornybar,energi <e2><80><93> bygge ut mer fornybar energi Det,fornybar*
doc_14242,135,135,for mer fornybar energi <e2><80><93> bygge ut mer,fornybar,energi Det inkluderer vindkraft p<c3><a5> land det inkluderer,fornybar*
doc_14243,51,51,jo at man innen skulle produsere like mye,fornybar,energi som forbruks<c3><b8>kningen Hvis det ikke er mulig,fornybar*
doc_14248,74,74,at vi m<c3><a5>tte innlemme de tre direktivene bl.a,fornybardirektivet,og det som handlet om energimarked som er,fornybar*
doc_14254,52,52,resten av landet Forsterkninger av nettet og mer,fornybar,kraft er n<c3><b8>dvendig for <c3><a5> sikre dette Antallet,fornybar*
doc_14259,117,117,<e2><80><93> ikke minst <c3><a5> f<c3><a5> p<c3><a5> plass mer,fornybar,energi <e2><80><93> som en viktig ingrediens for videre,fornybar*
doc_14263,37,37,som kan bidra til bl.a l<c3><b8>nnsomme arbeidsplasser viktig,fornybar,r<c3><a5>vare til industrien v<c3><a5>r og til byggematerialer Skogen,fornybar*
doc_14265,203,203,mener nemlig at det er smart <c3><a5> bruke,fornybar,energi og at det er smart <c3><a5> isolere,fornybar*
doc_14271,257,257,transportsektoren ogs<c3><a5> g<c3><a5> over fra fossilt drivstoff til,fornybar,energi Vi i denne sal m<c3><a5> legge til,fornybar*
doc_14277,278,278,som vi ser i Europa over til mer,fornybar,energi Det er riktig som det er sagt,fornybar*
doc_14277,378,378,med p<c3><a5> transformasjonen i Europa over til mer,fornybar,energi Husk p<c3><a5> at fornybar energi i andre,fornybar*
doc_14277,383,383,over til mer fornybar energi Husk p<c3><a5> at,fornybar,energi i andre land ikke vil v<c3><a6>re dyrere,fornybar*
doc_14278,215,215,at vi fortsetter <c3><a5> forsterke dette samarbeidet Mer,fornybar,energi inneb<c3><a6>rer typisk <c3><b8>kt behov for samarbeid <c3><85>,fornybar*
doc_14278,234,234,til dette samarbeidet er <c3><a5> si nei til,fornybar,energi som trengs for <c3><a5> erstatte forurensende gass,fornybar*
doc_14279,208,208,Da har vi mistet v<c3><a5>rt konkurransefortrinn med billig,fornybar,vannkraft som er stabil som veldig mange partier,fornybar*
doc_14279,325,325,det seg for kraftprodusentene <c3><a5> bygge ut mer,fornybar,kraftproduksjon Det kan v<c3><a6>re <c3><a5> legge elver i,fornybar*
doc_14280,128,128,av kraftsikkerhet Hvis vi da baserer oss p<c3><a5>,fornybar,energi ikke n<c3><b8>dvendigvis kun fossil energi som mange,fornybar*
doc_14281,155,155,prisene i Norge Dermed m<c3><a5> vi ha mer,fornybar,energi for flere og flere timer og ikke,fornybar*
doc_14283,65,65,er et av de omr<c3><a5>dene Det gjelder b<c3><a5>de,fornybar,energi hvordan en utnytter utvekslingskapasitet produksjonskapasitet osv fordi,fornybar*
doc_14335,206,206,bidrag til at vi kan ta i bruk,fornybar,kraft fra vind sol og andre fornybare energikilder,fornybar*
doc_14335,213,213,bruk fornybar kraft fra vind sol og andre,fornybare,energikilder som da kan omgj<c3><b8>res til elektrisitet og,fornybar*
doc_14336,313,313,et samarbeid s<c3><a6>rlig i energiomformingen som g<c3><a5>r mot,fornybar,energi Norge har imidlertid et energisystem bygget p<c3><a5>,fornybar*
doc_14347,60,60,Vi vet at de er mer kontroversielle bl.a,fornybardirektivet,Det inneholder s<c3><a5>kalte akselerasjonsomr<c3><a5>der for kraftutbygging eller sagt,fornybar*
doc_14360,252,252,den politikken ogs<c3><a5> f<c3><a5>r drahjelp fra EU og,fornybardirektivet,som g<c3><a5>r ut p<c3><a5> mye av det samme,fornybar*
doc_14362,7,7,Gro-Anita Mykj<c3><a5>land Sp Behovet for mer,fornybar,kraft er udiskutabelt Norsk n<c3><a6>ringsliv trenger mer energi,fornybar*
doc_14362,285,285,kommunene med krav og tidsfrister bestemt av Brussel,Fornybardirektivet,vil gripe inn i norske myndigheters konsesjonsprosess og,fornybar*
doc_14363,54,54,skal f<c3><b8>lge de prosessene som er i EU,Fornybardirektivet,burde vi ha vedtatt tidligere N<c3><a5> f<c3><a5>r vi,fornybar*
doc_14364,421,421,det er <c3><a5>rsverk som jobber med konsesjonsbehandling av,fornybar,kraft Jeg undrer meg litt over at det,fornybar*
doc_14365,285,285,motspiller n<c3><a5>r det gjelder b<c3><a5>de <c3><a5> utvikle mer,fornybar,energi og ogs<c3><a5> <c3><a5> s<c3><b8>rge for at vi,fornybar*
doc_14366,399,399,m<c3><a5> slutte <c3><a5> late som om virkeligheten til,Fornybar,Norge og de som er tilhengere av fornybardirektivet,fornybar*
doc_14366,407,407,Fornybar Norge og de som er tilhengere av,fornybardirektivet,til EU er virkelighetens verden for det er,fornybar*
doc_14368,27,27,n<c3><b8>ye sammen med EU-direktiver Vil en sak om,fornybardirektivet,bli lagt fram av regjeringen s<c3><a5> raskt at,fornybar*
doc_14369,46,46,m<c3><a5>te Men vi er klare til <c3><a5> innf<c3><b8>re,fornybardirektivet,fra,fornybar*
doc_14370,30,30,noen uker siden Da kom vi inn p<c3><a5>,fornybardirektivet,og statsr<c3><a5>den ble spurt om han hadde tenkt,fornybar*
doc_14370,43,43,om han hadde tenkt <c3><a5> innf<c3><b8>re det neste,fornybardirektivet,ogs<c3><a5> Svaret var ja det var hensikten p<c3><a5>,fornybar*
doc_14370,85,85,saksbehandlingsfristene som er en del av EUs nye,fornybardirektiv,De mener det er urealistisk korte saksbehandlingsfrister og,fornybar*
doc_14371,39,39,at sp<c3><b8>rsm<c3><a5>let handlet om EU-direktiver N<c3><a5>r det gjelder,fornybardirektivet,og saksbehandlingsfristene <e2><80><93> jeg forst<c3><a5>r at det er,fornybar*
doc_14371,65,65,man leverer en fullendt saksbehandling til konsesjonsmyndighetene I,fornybardirektivet,fra er det to <c3><a5>r flatt og for,fornybar*
doc_14371,116,116,ulike fristene og de ulike forholdene knyttet til,fornybardirektivet,fra m<c3><a5> vi starte en eventuell behandling av,fornybar*
doc_14373,62,62,overfor eit auka kraftbehov og vasskrafta er ein,fornybar,og regulerbar ressurs som har skapt store verdiar,fornybar*
doc_14374,15,15,ryggraden i det norske kraftsystemet Den gir oss,fornybar,energi og h<c3><b8>y forsyningssikkerhet <e2><80><93> i hvert fall,fornybar*
doc_14374,318,318,for at vi har effektiv utbygging av annen,fornybar,energi i landet v<c3><a5>rt,fornybar*
doc_14375,74,74,ha med resten av Europa at vi trenger,fornybardirektivet,energi<c3><b8>konomiseringsdirektivet og bygningsenergidirektivet ogs<c3><a5> de siste versjonene av,fornybar*
doc_14376,45,45,ryggraden i det norske kraftsystemet Den gir oss,fornybar,energi h<c3><b8>y forsyningssikkerhet og viktig regulerbar kraft S<c3><a5>,fornybar*
doc_14387,561,561,en konkret strategi for energiomstilling og utslippskutt <c3><98>kt,fornybar,kraftproduksjon er avgj<c3><b8>rende for industri og konkurransekraft Samtidig,fornybar*
doc_14390,688,688,tidlegare i dag fr<c3><a5> ein energikonferanse i Bergen,Fornybarutbygginga,i Noreg har stoppa heilt opp dei siste,fornybar*
doc_14404,59,59,v<c3><a6>re enige om og det er utbygging av,fornybar,energi og fornybar kraft Nok kraft er en,fornybar*
doc_14404,62,62,og det er utbygging av fornybar energi og,fornybar,kraft Nok kraft er en forutsetning for <c3><a5>,fornybar*
doc_14406,6,6,Heidi Nordby Lunde H <c3><89>n,fornybar,ressurs er investorer og n<c3><a6>ringsdrivende som beviselig har,fornybar*
doc_14418,77,77,i gang med <c3><a5> f<c3><a5> p<c3><a5> plass mer,fornybar,energi og som har satt i gang prosesser,fornybar*
doc_14422,21,21,best<c3><a5>r av <c3><a5>tte rettsakter Regjeringen har besluttet at,fornybardirektivet,energieffektiviseringsdirektivet og bygningsenergidirektivet skal tas inn i E<c3><98>S-avtalen,fornybar*
doc_14422,31,31,og bygningsenergidirektivet skal tas inn i E<c3><98>S-avtalen N<c3><a5>r,fornybardirektivet,energieffektiviseringsdirektivet og bygningsenergidirektivet med underliggende rettsakter er innlemmet,fornybar*
doc_14422,208,208,gassleveranser til EU og omlegging til et mer,fornybart,kraftsystem i Europa i kombinasjon med rask utfasing,fornybar*
doc_14424,94,94,<c3><a5> sikre at vi har p<c3><a5> plass nok,fornybar,energi ogs<c3><a5> i framtiden er viktig for at,fornybar*
doc_14426,4809,4809,fra Parisavtalen De viser et tydeligere lederskap p<c3><a5>,fornybarfeltet,de finansierer klimainitiativer i utviklingsland og de er,fornybar*
doc_14447,123,123,sitt innhold er akseptabelt for innlemmelse i E<c3><98>S-avtalen,Fornybardirektivet,energieffektiviseringsdirektivet og bygningsenergidirektivet fra ren energi-pakken er alle,fornybar*
doc_14447,238,238,og konsekvensene av regelverket f<c3><b8>r det eventuelt innlemmes,Fornybardirektivet,energieffektiviseringsdirektivet og bygningsenergidirektivet fra ren energi-pakken er vurdert,fornybar*
doc_14470,73,73,til at det norske kraftforbruket i hovudsak er,fornybart,Energimerkinga baserer seg p<c3><a5> teoretiske utrekningar ut fr<c3><a5>,fornybar*
doc_14472,30,30,denne saka eigentleg dr<c3><b8>ftar korleis Noreg skal n<c3><a5>,fornybarsamfunnet,Det er uheldig <c3><a5> skape un<c3><b8>dvendig frykt som,fornybar*
doc_14472,218,218,at me fokuserer p<c3><a5> at me allereie har,fornybare,ordningar men me kan bruke straumen til klokare,fornybar*
doc_14481,464,464,som vi skal legge til rette for mer,fornybar,kraftproduksjon og videreutvikling av str<c3><b8>mnettet,fornybar*
doc_14484,115,115,vi har i de n<c3><a6>ringene som foredler de,fornybare,naturressursene er l<c3><b8>nns og arbeidsvilk<c3><a5>rene for dem som,fornybar*
doc_14485,112,112,s<c3><a6>rlig i Tyskland hvor de henger etter p<c3><a5>,fornybar,satsing nedbygging av kjernekraften og det er ubalanser,fornybar*
doc_14485,293,293,Europa som ogs<c3><a5> gjelder Norge fra fossil til,fornybar,hvor vi kommer til <c3><a5> se st<c3><b8>rre utslag,fornybar*
doc_14488,115,115,tid n<c3><a5>r vi er i en ombygging til,fornybar,kraft hvor det er viktig ogs<c3><a5> <c3><a5> ha,fornybar*
doc_14489,71,71,skal v<c3><a6>re stolte av Det er Europas ledende,fornybarselskap,M<c3><a5>let staten som eier av Statkraft har er,fornybar*
doc_14496,410,410,det mulig for n<c3><a6>ringsakt<c3><b8>rer <c3><a5> dele overskuddsproduksjon av,fornybar,str<c3><b8>m fra anlegg p<c3><a5> inntil MW s<c3><a5> fort,fornybar*
doc_14497,259,259,<c3><a5> legge til rette for tilstrekkelige arealer til,fornybar,kraftproduksjon kraftledninger forsvarsform<c3><a5>l og samfunnskritisk digital infrastruktur Til,fornybar*
doc_14505,38,38,<c3><b8>nsker <c3><a5> knytte seg til nettet bruke mer,fornybar,energi som innsatsfaktorer <e2><80><93> ikke bare for <c3><a5>,fornybar*
doc_14506,91,91,forsterke kapasiteten og veksle ut fossil energibruk med,fornybar,energibruk viser at Norge er et attraktivt land,fornybar*
doc_14507,76,76,industrien som vil veksle inn fossil energibruk med,fornybar,energibruk kapasitetsproblemer i nettet Vi har som regjering,fornybar*
